"scenario","mechanism","rate","method","outcome","n_sim","theta","mean_est","bias","bias_mcse","rel_bias","emp_se","emp_se_mcse","mod_se","mod_se_mcse","se_ratio","rmse","rmse_mcse","coverage","coverage_mcse","ci_width","mean_fmi","label"
4,"MAR",0.1,"MI-PMM","wasted",500,0.0762326625345566,0.0769549912148906,0.000722328680333978,0.000192762819940227,0.00947531748620931,0.004310307689209,0.000136440405834719,0.00459918968240439,1.06333798002931e-05,1.06702119988293,0.00436616005127342,0.000140969020530923,0.952,0.00955991631762538,0.0180988742513552,0.0936050256404367,"MAR 10%"
4,"MAR",0.1,"MI-RF","wasted",500,0.0762326625345566,0.0762316254331659,-1.03710139069679e-06,0.000195293456539914,-1.36044230414577e-05,0.00436689444384148,0.000138231628254004,0.00459051072194136,1.09407740717166e-05,1.05120716357485,0.00436252548703909,0.000142224455686908,0.96,0.00876356092008266,0.018058860282404,0.0855045920045196,"MAR 10%"
5,"MAR",0.3,"Complete data","wasted",500,0.0762326625345566,0.0762045368999113,-2.81256346453124e-05,0.000193217218737491,-0.000368944671617142,0.00432046835520475,0.000136762036096866,0.00446647535282058,9.70566239629217e-06,1.0337942522921,0.00431623736210524,0.000144924813638989,0.954,0.00936845771725528,0.0175517341110143,NA,"MAR 30%"
5,"MAR",0.3,"CCA","wasted",500,0.0762326625345566,0.0755541348512217,-0.000678527683334929,0.000218772773587991,-0.00890074753754467,0.00489190793368919,0.000154850639885786,0.00513206286681782,1.4257484458635e-05,1.04909228390722,0.00493389314054122,0.000146047307532304,0.956,0.00917213170424412,0.0201630725445869,NA,"MAR 30%"
5,"MAR",0.3,"IPW","wasted",500,0.0762326625345566,0.0762236387489805,-9.0237855761427e-06,0.000229521120825474,-0.000118371643808875,0.00513224828437704,0.000162458480752554,0.00540824880432576,1.89124501557499e-05,1.05377770221852,0.00512712140838231,0.000174361054033167,0.952,0.00955991631762538,0.021231605178976,NA,"MAR 30%"
5,"MAR",0.3,"MI-PMM","wasted",500,0.0762326625345566,0.0771248299606559,0.00089216742609935,0.000218539816233658,0.0117032174456051,0.00488669884888771,0.000154685749187583,0.00497005036989144,1.78308792367557e-05,1.01705681556839,0.00496266346880722,0.0001618488961402,0.944,0.0102824121683582,0.01973165632841,0.275654057144829,"MAR 30%"
5,"MAR",0.3,"MI-RF","wasted",500,0.0762326625345566,0.0747731123627088,-0.00145955017184776,0.000216758360810303,-0.0191459949491616,0.00484686429463264,0.000153424808405464,0.00484673509394411,1.56341464424307e-05,0.999973343448324,0.00505721227631829,0.000141746825808097,0.94,0.0106207344378814,0.0191972271867939,0.239906297273594,"MAR 30%"
6,"MAR",0.5,"Complete data","wasted",500,0.0762326625345566,0.0761229876176707,-0.000109674916885905,0.000192587791025238,-0.0014386866893989,0.00430639392368956,0.000136316517751938,0.00447122235407639,9.68529717227224e-06,1.03827527934221,0.00430348314230837,0.000139259104379019,0.966,0.00810481338464989,0.0175705033545394,NA,"MAR 50%"
6,"MAR",0.5,"CCA","wasted",500,0.0762326625345566,0.0753205367659143,-0.000912125768642316,0.000258892672902387,-0.0119650257293433,0.00578901615486356,0.000183248104429009,0.00591483917624465,1.98567857822336e-05,1.02173478498162,0.0058547122937861,0.000202828831821871,0.956,0.00917213170424412,0.0232334249310919,NA,"MAR 50%"
6,"MAR",0.5,"IPW","wasted",500,0.0762326625345566,0.0760022204513808,-0.000230442083175755,0.000287017401502332,-0.00302287858660708,0.00641790420484564,0.000203155207807957,0.00658540763459703,3.65426044621905e-05,1.02609939700018,0.00641562303658098,0.000211852318019498,0.952,0.00955991631762538,0.0257938412173341,NA,"MAR 50%"
6,"MAR",0.5,"MI-PMM","wasted",500,0.0762326625345566,0.0776120890640404,0.00137942652948382,0.000254695149814304,0.018094954100003,0.00569515668524277,0.00018027703483262,0.00556199925221266,3.07456160175433e-05,0.97661918005256,0.00585429394550447,0.000191349891836369,0.946,0.0101078187557949,0.0223864536339459,0.439073263144156,"MAR 50%"
6,"MAR",0.5,"MI-RF","wasted",500,0.0762326625345566,0.0736161193875086,-0.00261654314704803,0.0002480782395382,-0.0343231242364378,0.00554719807345891,0.000175593486813746,0.00515465666610304,2.17419772101311e-05,0.929236093220823,0.00612830822443012,0.00019206375996873,0.912,0.0126693330526907,0.0206139713118221,0.36525462838164,"MAR 50%"
7,"MAR-strong",0.1,"Complete data","wasted",500,0.0762326625345566,0.0760131682083323,-0.000219494326224312,0.000199277536489582,-0.00287926879275421,0.00445598117979401,0.000141051619605963,0.00445992464832766,1.0890000068311e-05,1.00088498321122,0.00445693106266787,0.000128796698383483,0.958,0.00897061870775924,0.0175206766054756,NA,"MAR-strong 10%"
7,"MAR-strong",0.1,"CCA","wasted",500,0.0762326625345566,0.0732387096454798,-0.00299395288907681,0.000204395171940034,-0.0392738858848021,0.00457041498730673,0.000144673958488483,0.00460509609606936,1.18279957508145e-05,1.00758817500357,0.00545991480445409,0.00015458482340004,0.892,0.0138806339912844,0.0180924939107305,NA,"MAR-strong 10%"
7,"MAR-strong",0.1,"IPW","wasted",500,0.0762326625345566,0.0760673382786995,-0.000165324255857122,0.00021065237361495,-0.0021686800691525,0.0047103302702471,0.000149102899381649,0.00472127512736248,1.17572817473283e-05,1.00232358592443,0.00470852088684666,0.000139541955261231,0.96,0.00876356092008266,0.0185493819207314,NA,"MAR-strong 10%"
7,"MAR-strong",0.1,"MI-PMM","wasted",500,0.0762326625345566,0.07524157664181,-0.000991085892746602,0.000207455088107833,-0.0130008038522508,0.00463883679287323,0.000146839812899019,0.00457730149927412,1.12237024677468e-05,0.986734757796685,0.00473898938848083,0.000140551705173427,0.944,0.0102824121683582,0.0180122880984913,0.0973877275005696,"MAR-strong 10%"
7,"MAR-strong",0.1,"MI-RF","wasted",500,0.0762326625345566,0.074353210033947,-0.00187945250060959,0.000207550800468506,-0.0246541631647408,0.00464097698632074,0.000146907559538841,0.00457058569022472,1.11643832909625e-05,0.984832655644813,0.00500279239573573,0.000144949625191339,0.918,0.0122699633251286,0.0179835077790794,0.0908629797270459,"MAR-strong 10%"
8,"MAR-strong",0.3,"Complete data","wasted",500,0.0762326625345566,0.0764472267859643,0.000214564251407728,0.000206643968106936,0.00281459736908003,0.00462069959827407,0.000146265690035816,0.00449614624600553,1.06622426332661e-05,0.973044481767423,0.00462106057804021,0.000151626601500019,0.94,0.0106207344378814,0.0176641855864994,NA,"MAR-strong 30%"
8,"MAR-strong",0.3,"CCA","wasted",500,0.0762326625345566,0.0692233459056941,-0.00700931662886249,0.000238520288966134,-0.0919463704378046,0.00533347580141169,0.000168828226503665,0.00505983598240165,1.50827127962964e-05,0.948693904463276,0.00880452109996017,0.000202938995126993,0.712,0.0202512221853398,0.0198808728609564,NA,"MAR-strong 30%"
8,"MAR-strong",0.3,"IPW","wasted",500,0.0762326625345566,0.0763456715971808,0.000113009062624167,0.000259321193889333,0.00148242313552855,0.00579859817542952,0.000183551417990129,0.0055998723560107,1.64188442559566e-05,0.965728644509137,0.00579389889165573,0.000195431549131604,0.942,0.0104533248299285,0.0220026115547001,NA,"MAR-strong 30%"
8,"MAR-strong",0.3,"MI-PMM","wasted",500,0.0762326625345566,0.0742427592059411,-0.00198990332861554,0.000246339459483719,-0.0261030280519653,0.0055083177694615,0.000174362752295729,0.00493327976047524,1.86469933761529e-05,0.89560551278027,0.00585154652867956,0.000168124515565006,0.902,0.0132963152790538,0.0195808179662972,0.273863731706507,"MAR-strong 30%"
8,"MAR-strong",0.3,"MI-RF","wasted",500,0.0762326625345566,0.0712829345629895,-0.00494972797156711,0.000236911849938084,-0.0649292285878559,0.00529751001136784,0.000167689749312806,0.00479036006324668,1.66569583655033e-05,0.904266353997845,0.00724619155752974,0.000189552905735616,0.794,0.0180866801818355,0.0189610931856758,0.232616262364637,"MAR-strong 30%"
9,"MAR-strong",0.5,"Complete data","wasted",500,0.0762326625345566,0.0761945480015697,-3.81145329868965e-05,0.000195100932666569,-0.000499976410631322,0.00436258947916058,0.000138095356978142,0.0044830956917928,1.01600601930789e-05,1.02762263403602,0.00435839136693574,0.000137870449173111,0.962,0.00855055553750749,0.0176151850729692,NA,"MAR-strong 50%"
9,"MAR-strong",0.5,"CCA","wasted",500,0.0762326625345566,0.0651199097140807,-0.0111127528204759,0.000264223077267395,-0.145774166230105,0.00590820761994075,0.000187021044330232,0.00567558575920168,2.04408604650556e-05,0.96062733815346,0.0125829399861384,0.000239687249018386,0.542,0.0222816516443463,0.0223038064764495,NA,"MAR-strong 50%"
9,"MAR-strong",0.5,"IPW","wasted",500,0.0762326625345566,0.0757850073753023,-0.000447655159254254,0.000315715147540065,-0.0058722225404541,0.00705960531425961,0.000223467901496212,0.00704426070238151,2.81829922362535e-05,0.997826420714044,0.00706673519245934,0.000229194834303316,0.952,0.00955991631762538,0.0276717296915051,NA,"MAR-strong 50%"
9,"MAR-strong",0.5,"MI-PMM","wasted",500,0.0762326625345566,0.0729580683015692,-0.00327459423298737,0.000296762046054881,-0.0429552651595106,0.00663580108120636,0.000210052612908573,0.00538255520820916,3.1662284129684e-05,0.811138721962809,0.00739383227210863,0.000235387494422577,0.86,0.0155177317930167,0.0216374875548168,0.431192140126144,"MAR-strong 50%"
9,"MAR-strong",0.5,"MI-RF","wasted",500,0.0762326625345566,0.0673962580363098,-0.00883640449824676,0.000258356985236393,-0.115913628154351,0.00577703781450485,0.000182868936690274,0.00497192339744946,2.26393130554427e-05,0.860635425471176,0.0105541206187457,0.000230222167094,0.598,0.0219269696948758,0.0198679914021797,0.359058036924382,"MAR-strong 50%"
10,"MNAR",0.1,"Complete data","wasted",500,0.0762326625345566,0.0762154300561927,-1.72324783639377e-05,0.00019531503289786,-0.000226051114981405,0.00436737690587222,0.000138246900322733,0.00447084489628342,1.03995304724595e-05,1.02369110627299,0.00436304137433748,0.000146222526685115,0.954,0.00936845771725528,0.0175659514196356,NA,"MNAR 10%"
10,"MNAR",0.1,"CCA","wasted",500,0.0762326625345566,0.0643562663103601,-0.0118763962241965,0.000194233421588389,-0.155791439382205,0.00434319134174012,0.000137481319667369,0.00427211194864611,1.20637877819963e-05,0.983634293886407,0.0126441437702603,0.000182779259166238,0.254,0.0194671004517879,0.0167840596281929,NA,"MNAR 10%"
10,"MNAR",0.1,"IPW","wasted",500,0.0762326625345566,0.0644018320669318,-0.0118308304676248,0.000194103007279193,-0.155193719782014,0.00434027518913413,0.000137389010469575,0.00428881748907783,1.23779179598172e-05,0.988144138835915,0.0126003516734121,0.000180973942797407,0.252,0.0194162818273736,0.0168487026063005,NA,"MNAR 10%"
10,"MNAR",0.1,"MI-PMM","wasted",500,0.0762326625345566,0.0650499667863605,-0.0111826957481961,0.000191597698530241,-0.146691659144489,0.0042842547824613,0.000135615715481701,0.00423016951194534,1.11797852280019e-05,0.987375804366871,0.0119737551987538,0.00017948772052992,0.28,0.0200798406368178,0.0166486456788946,0.0977647286604995,"MNAR 10%"
10,"MNAR",0.1,"MI-RF","wasted",500,0.0762326625345566,0.0648652591758884,-0.0113674033586682,0.000196460795474498,-0.149114604957099,0.00439299693594661,0.000139057888204085,0.00423934615080764,1.2055222124103e-05,0.965023698541265,0.0121851419504961,0.000183746494219691,0.292,0.0203340109176719,0.0166764929771061,0.0886853439731251,"MNAR 10%"
11,"MNAR",0.3,"Complete data","wasted",500,0.0762326625345566,0.0764100678414799,0.000177405306923256,0.000199158742760756,0.00232715611687887,0.00445332487126444,0.000140967535628686,0.00448762298482174,1.06590669406405e-05,1.00770168684046,0.00445240506323593,0.000133637831939728,0.952,0.00955991631762538,0.0176303906343879,NA,"MNAR 30%"
11,"MNAR",0.3,"CCA","wasted",500,0.0762326625345566,0.050535511931136,-0.0256971506034206,0.000200470543631159,-0.337088457218347,0.0044826576304561,0.000141896047896704,0.00425208490884689,1.65753431936117e-05,0.948563387923573,0.0260844317578111,0.000194872388495607,0,0,0.0167009929133133,NA,"MNAR 30%"
11,"MNAR",0.3,"IPW","wasted",500,0.0762326625345566,0.0497215705826452,-0.0265110919519114,0.000199970584591967,-0.347765525569749,0.00447147820648011,0.000141542169414177,0.00430130079820917,1.81273018572952e-05,0.961941577166961,0.0268847935755331,0.000194632047928097,0,0,0.0168886466169025,NA,"MNAR 30%"
11,"MNAR",0.3,"MI-PMM","wasted",500,0.0762326625345566,0.0515372764100134,-0.0246953861245432,0.000192817096946524,-0.323947574484214,0.00431152135996595,0.000136478823911239,0.00406189180214467,1.56913281846121e-05,0.942101746232971,0.0250681896802471,0.000187017891988592,0,0,0.0161197250042164,0.262852329138128,"MNAR 30%"
11,"MNAR",0.3,"MI-RF","wasted",500,0.0762326625345566,0.0502574830076828,-0.0259751795268738,0.000196092557673349,-0.340735567449177,0.00438476288839406,0.00013879724398313,0.00401672725689474,1.59318185912548e-05,0.916064872635767,0.0263419369969178,0.000191063121710218,0,0,0.0159101203043712,0.238338613994232,"MNAR 30%"
12,"MNAR",0.5,"Complete data","wasted",500,0.0762326625345566,0.0763125372900133,7.98747554566909e-05,0.000199912824450041,0.00104777601622511,0.00447018665044274,0.000141501285922184,0.00448590359192871,1.03086460322488e-05,1.00351594747938,0.00446642849813765,0.00013047848411624,0.956,0.00917213170424412,0.017625561560126,NA,"MNAR 50%"
12,"MNAR",0.5,"CCA","wasted",500,0.0762326625345566,0.0410368414730619,-0.0351958210614947,0.000215863522597961,-0.461689515901931,0.00482685510391602,0.00015279142854058,0.00451180223677559,2.0985448371906e-05,0.934729164153937,0.0355246077153086,0.000211522520817861,0,0,0.0177445372705217,NA,"MNAR 50%"
12,"MNAR",0.5,"IPW","wasted",500,0.0762326625345566,0.0397088746450697,-0.0365237878894869,0.000224868153675229,-0.479109435183777,0.00502820477592681,0.000159165041039895,0.00467270992625406,2.68178303665639e-05,0.929299846463151,0.0368675922644583,0.000219482638368364,0,0,0.0183560686126319,NA,"MNAR 50%"
12,"MNAR",0.5,"MI-PMM","wasted",500,0.0762326625345566,0.0421141819659196,-0.034118480568637,0.000208663096428468,-0.447557246910679,0.00466584868009648,0.00014769485924857,0.00404033084333764,2.22620203373918e-05,0.865936964602569,0.0344354079390706,0.000204458626196648,0,0,0.0162416477976632,0.405790136261773,"MNAR 50%"
12,"MNAR",0.5,"MI-RF","wasted",500,0.0762326625345566,0.0398220523241167,-0.0364106102104399,0.000204867316093206,-0.477624800182399,0.00458097245152345,0.000145008149178842,0.003856418304645,1.97969416990866e-05,0.841833987314747,0.0366970826344684,0.000200338486363712,0,0,0.0154232565139175,0.354338726781192,"MNAR 50%"
13,"MAR",0.3,"MI-RF (ntree=50)","wasted",200,0.0762326625345566,0.0744093470298846,-0.00182331550467202,0.000308788699416359,-0.0239177728292712,0.00436693166622163,0.000218894505335225,0.00476065086727293,2.28141199601864e-05,1.0901592310447,0.004722205114789,0.000222395575144782,0.97,0.0120623380818148,0.0188415333608068,0.225148743266129,"MAR 30% (ntree=50)"
